TABLE_NO,TABLE_NAME,CODEFLAG,ELEMENT,OTHER
0 33 075,Banderines de calidad del nivel de exploración,Número del bit,"El tiempo registrado no sigue la secuencia (es decir, la hora de inicio de la exploración queda fuera de la secuencia)","Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna."
0 33 075,Banderines de calidad del nivel de exploración,Número del bit,No puede actualizarse el cálculo lamda (véase la Nota 1),"Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna."
0 33 075,Banderines de calidad del nivel de exploración,Número del bit,"Las temperaturas medidas de todo componente de un instrumento (por ejemplo, un divisor de haz, un espejo de exploración, un deflector de exploración, etc.) quedan fuera de los intervalos permitidos (véase la Nota 2)","Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna."
0 33 075,Banderines de calidad del nivel de exploración,Número del bit,Al menos una de las temperaturas controladas de los instrumentos ha variado más allá de un valor específico de tolerancia,"Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna."
0 33 075,Banderines de calidad del nivel de exploración,Número del bit,Reservados,"Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna."
0 33 075,Banderines de calidad del nivel de exploración,Número del bit,Valor faltante,"Notas: 1) Se fija en 1 si el cálculo de la longitud de onda del láser es inválido debido a un error sistemático del diodo láser y/o a que las mediciones de temperatura del diodo láser no se ajustan a los intervalos permitidos que se han predeterminado. Estos intervalos son ajustables. En este caso, se utilizará 1 bit por barrido para el cálculo lamda. 2) Estas temperaturas se utilizan para calcular la contribución “ambiental"" a las radiancias del blanco de calibración interna. Cuando este bit se fija en 1, las temperaturas inválidas se reemplazan por los valores de temperatura validados del blanco de calibración interna."
0 33 076,Banderines de calidad de la calibración,Número del bit,Interferencia lunar en la primera visión del espacio lejano (véase la Nota),Nota: Se fija en 1 si al menos un espectro de la media móvil para el espacio lejano se considera no válido debido a una interferencia lunar.
0 33 076,Banderines de calidad de la calibración,Número del bit,Interferencia lunar en la segunda visión del espacio lejano (véase la Nota),Nota: Se fija en 1 si al menos un espectro de la media móvil para el espacio lejano se considera no válido debido a una interferencia lunar.
0 33 076,Banderines de calidad de la calibración,Número del bit,Reservados,Nota: Se fija en 1 si al menos un espectro de la media móvil para el espacio lejano se considera no válido debido a una interferencia lunar.
0 33 076,Banderines de calidad de la calibración,Número del bit,Valor faltante,Nota: Se fija en 1 si al menos un espectro de la media móvil para el espacio lejano se considera no válido debido a una interferencia lunar.
0 33 077,Banderines de calidad del campo de visión,Número del bit,Calidad degradada del registro de datos científicos,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Calidad inválida del registro de datos científicos (véase la nota 1),"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Información inválida sobre el geoposicionamiento del registro de datos científicos,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Calibración radiométrica degradada,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Calibración radiométrica inválida (véase la nota 2),"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Calibración espectral degradada,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Calibración espectral inválida (véase la nota 3),"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Error en el cálculo de franjas detectado y corregido (véase la nota 4),"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Indicador día/noche (véase la nota 5),"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Datos inválidos del registro de datos en bruto (véase la nota 6),"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Error significativo en el cálculo de franjas detectado (véase la nota 7),"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Falla de reajuste del bit,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Reservados,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 077,Banderines de calidad del campo de visión,Número del bit,Valor faltante,"Notas: 1) La calidad del registro de datos científicos es inválida si falla el reajuste del bit (véase el bit 12) o si se detectan errores en el cálculo de franjas (véase el bit 11), datos inválidos en el registro de datos en bruto (véase el bit 10), calibraciones radiométricas inválidas (véase el bit 5) o calibraciones espectrales inválidas (véase el bit 7). 2) La calibración radiométrica es inválida si no se realiza o si se realiza con datos de calibración inválidos (por ejemplo, cuando el tamaño de la ventana de espacio lejano es igual a 0). 3) La calibración espectral es inválida si se detecta y corrige el error en el cálculo de franjas (véase el bit 8), si la calibración de neón es dudosa y el cálculo lamda no puede actualizarse (véanse los ""Banderines de calidad del nivel de exploración"" (0 33 075) - bit 3). 4) Se fija en 0 si no se detecta ningún error en el cálculo de franjas (véase el bit 11) o si se detecta un error de cálculo pero no se corrige. 5) Se fija en 0 si es de día (ángulo cenital solar < 90°). Se fija en 1 si es de noche (ángulo cenital solar ≥90°). 6) Este banderín indica que el instrumento presenta errores de funcionamiento y que el/los interferograma(s) asociado(s) queda (n) excluido(s) del procesamiento del registro de datos científicos. 7) Este banderín indica que no se ha detectado un número significativo de franjas, desplazando la diferencia de trayecto cero (ZPD) del interferograma fuera de una ventana controlada por el instrumento, y que el interferograma queda excluido del procesamiento del registro de datos científicos."
0 33 078,Calidad del geoposicionamiento,Cifra de clave,Nominal - datos de altitud y efemérides disponibles,
0 33 078,Calidad del geoposicionamiento,Cifra de clave,"Falta, como máximo, una pequeña laguna de datos de altitud y efemérides",
0 33 078,Calidad del geoposicionamiento,Cifra de clave,"Falta más que una pequeña laguna de datos de altitud y efemérides, pero no más que una separación de granulado",
0 33 078,Calidad del geoposicionamiento,Cifra de clave,Falta más de una separación de granulado de datos de altitud y efemérides,
0 33 078,Calidad del geoposicionamiento,Cifra de clave,Reservadas,
0 33 078,Calidad del geoposicionamiento,Cifra de clave,Valor faltante,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Reservados,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 1 a 7 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 8 a 15 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 16 a 23 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 24 a 31 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 32 a 39 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 40 a 47 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 48 a 55 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 56 a 63 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Los números 64 a 70 no superaron la prueba de buen funcionamiento,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Corrección cuadrática aplicada a la función de transferencia radiométrica para la corrección no lineal,
0 33 079,Banderines de calidad del nivel granulado,Número del bit,Valor faltante,
0 33 080,Banderines de calidad del nivel de exploración,Número del bit,Reservados,* PRT: temperatura de resistencia de platino
0 33 080,Banderines de calidad del nivel de exploración,Número del bit,La condición dividir por cero o el lazo de cálculo no convergieron en la PRT* de la banda K/Ka y V (KAV),* PRT: temperatura de resistencia de platino
0 33 080,Banderines de calidad del nivel de exploración,Número del bit,La condición dividir por cero o el lazo de cálculo no convergieron en la PRT de la banda WG,* PRT: temperatura de resistencia de platino
0 33 080,Banderines de calidad del nivel de exploración,Número del bit,"La condición dividir por cero o el lazo de cálculo no convergieron en el estante receptor de la banda K/Ka, V, W, G, respecto del cálculo de la temperatura K PRT",* PRT: temperatura de resistencia de platino
