TABLE_NAME,DESCRIPTEUR,SÉQUENCE DE DESCRIPTEURS,NOM DE L’ÉLÉMENT,DESCRIPTION DE L’ÉLÉMENT,NOM de L’ÉLÉMENT
Table D/10 BUFR,3 10 060 (suite),2 01 000,Changer le champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 060 (suite),0 05 045,Numéro du champ balayé,
Table D/10 BUFR,3 10 060 (suite),0 05 043,Numéro du champ de vision,
Table D/10 BUFR,3 10 060 (suite),0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 060 (suite),0 10 001,Hauteur de la surface terrestre,
Table D/10 BUFR,3 10 060 (suite),2 01 129,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 060 (suite),0 07 002,Hauteur ou altitude,
Table D/10 BUFR,3 10 060 (suite),2 01 000,Changement du champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 060 (suite),2 02 127,Changement d'échelle,Augmenter l'échelle
Table D/10 BUFR,3 10 060 (suite),2 01 125,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 060 (suite),0 21 166,Fraction terrestre,
Table D/10 BUFR,3 10 060 (suite),2 01 000,Changement du champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 060 (suite),2 02 000,Changement d'échelle,Annuler l'augmentation de l'échelle
Table D/10 BUFR,3 10 060 (suite),0 08 012,Identificateur terre/mer,
Table D/10 BUFR,3 10 060 (suite),0 20 010,Nébulosité (totale),
Table D/10 BUFR,3 10 060 (suite),0 20 014,Hauteur du sommet des nuages,
Table D/10 BUFR,3 10 060 (suite),0 02 165,Indicateur de type de luminance énergétique,
Table D/10 BUFR,3 10 060 (suite),0 33 075,Indicateur de qualité au niveau du balayage,
Table D/10 BUFR,3 10 060 (suite),1 07 003,Répéter 7 descripteurs 3 fois,
Table D/10 BUFR,3 10 060 (suite),0 08 076,Type de bande,
Table D/10 BUFR,3 10 060 (suite),0 06 029,Nombre d'ondes,Début de l'intervalle
Table D/10 BUFR,3 10 060 (suite),0 06 029,Nombre d'ondes,Fin de l'intervalle
Table D/10 BUFR,3 10 060 (suite),0 25 140,Début canal,
Table D/10 BUFR,3 10 060 (suite),0 25 141,Fin canal,
Table D/10 BUFR,3 10 060 (suite),0 33 076,Indicateur de qualité de l'étalonnage,
Table D/10 BUFR,3 10 060 (suite),0 33 077,Indicateur de qualité du champ de vision,
Table D/10 BUFR,3 10 060 (suite),0 08 076,Type de bande,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 060 (suite),0 33 078,Qualité de la localisation géographique,
Table D/10 BUFR,3 10 060 (suite),0 33 003,Informations sur la qualité,
Table D/10 BUFR,3 10 060 (suite),1 04 000,Répétition différée de 4 descripteurs,
Table D/10 BUFR,3 10 060 (suite),0 31 002,Facteur élargi de répétition différée du descripteur,
Table D/10 BUFR,3 10 060 (suite),2 01 133,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 060 (suite),0 05 042,Numéro du canal,
Table D/10 BUFR,3 10 060 (suite),2 01 000,Changement du champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 060 (suite),0 14 044,Luminance énergétique dans le canal,
Table D/10 BUFR,3 10 061,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 061,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 061,0 01 034,Identification du centre secondaire d'origine/ de production,
Table D/10 BUFR,3 10 061,0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 061,0 02 020,Classification des satellites,
Table D/10 BUFR,3 10 061,3 01 011,"Année, mois, jour",
Table D/10 BUFR,3 10 061,3 01 012,"Heure, minute",
Table D/10 BUFR,3 10 061,2 07 003,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 061,0 04 006,Seconde,
Table D/10 BUFR,3 10 061,2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 061,0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 061,0 05 041,Numéro de la ligne de balayage,
Table D/10 BUFR,3 10 061,0 05 043,Numéro du champ de vision,
Table D/10 BUFR,3 10 061,0 33 079,Indicateur de qualité au niveau des granules,
Table D/10 BUFR,3 10 061,0 33 080,Indicateur de qualité au niveau du balayage,
Table D/10 BUFR,3 10 061,0 33 078,Qualité de la localisation géographique,
Table D/10 BUFR,3 10 061,3 01 021,Latitude/longitude (précision élevée),
Table D/10 BUFR,3 10 061,2 01 129,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 061,0 07 002,Hauteur ou altitude,
Table D/10 BUFR,3 10 061,2 01 000,Changement du champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 061,0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 061,0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 061,0 07 025,Distance zénithale du soleil,
Table D/10 BUFR,3 10 061,0 05 022,Azimut du soleil,
Table D/10 BUFR,3 10 061,0 25 075,"Corrections d'antenne de satellite, numéro de version",
Table D/10 BUFR,3 10 061,1 11 000,Répétition différée de 11 descripteurs,
Table D/10 BUFR,3 10 061,0 31 002,Facteur élargi de répétition différée du descripteur,
Table D/10 BUFR,3 10 061,0 05 042,Numéro du canal,
Table D/10 BUFR,3 10 061 (suite),2 02 131,Changer d'échelle,Augmenter l'échelle de 3
Table D/10 BUFR,3 10 061 (suite),0 02 153,Fréquence centrale du canal du satellite,
Table D/10 BUFR,3 10 061 (suite),0 02 154,Largeur de bande du canal du satellite,
Table D/10 BUFR,3 10 061 (suite),2 02 000,Changement d'échelle,Annuler l'augmentation d'échelle
Table D/10 BUFR,3 10 061 (suite),0 02 104,Polarisation de l'antenne,
Table D/10 BUFR,3 10 061 (suite),0 12 066,Température d'antenne,
Table D/10 BUFR,3 10 061 (suite),0 12 163,Température de luminance,
Table D/10 BUFR,3 10 061 (suite),0 12 158,Équivalent en bruit du différentiel de température sur cible froide,
Table D/10 BUFR,3 10 061 (suite),0 12 159,Équivalent en bruit du différentiel de température sur cible chaude,
Table D/10 BUFR,3 10 061 (suite),0 33 081,Indicateur de qualité des données du canal,
Table D/10 BUFR,3 10 062,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 062,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 062,0 01 034,Identification du centre secondaire d'origine/ de production,
Table D/10 BUFR,3 10 062,0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 062,0 02 020,Classification des satellites,
Table D/10 BUFR,3 10 062,3 01 011,"Année, mois, jour",
Table D/10 BUFR,3 10 062,3 01 012,"Heure, minute",
Table D/10 BUFR,3 10 062,2 07 003,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 062,0 04 006,Seconde,
Table D/10 BUFR,3 10 062,2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 062,0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 062,2 01 133,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 062,0 05 041,Numéro de la ligne de balayage,
Table D/10 BUFR,3 10 062,0 05 043,Numéro du champ de vision,
Table D/10 BUFR,3 10 062,2 01 000,Changement du champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 062,0 08 076,Type de bande,
Table D/10 BUFR,3 10 062,0 33 082,Indicateur de qualité de la localisation géographique,
Table D/10 BUFR,3 10 062,3 01 021,Latitude/longitude (précision élevée),
Table D/10 BUFR,3 10 062,2 01 129,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 062,0 07 002,Hauteur ou altitude,
Table D/10 BUFR,3 10 062,2 01 000,Changement du champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 062,0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 062 (suite),0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 062 (suite),0 07 025,Distance zénithale du soleil,
Table D/10 BUFR,3 10 062 (suite),0 05 022,Azimut du soleil,
Table D/10 BUFR,3 10 062 (suite),0 08 072,Type de pixel,
Table D/10 BUFR,3 10 062 (suite),0 08 029,Type de surface,
Table D/10 BUFR,3 10 062 (suite),1 05 000,Répétition différée de 5 descripteurs,
Table D/10 BUFR,3 10 062 (suite),0 31 002,Facteur élargi de répétition différée du descripteur,
Table D/10 BUFR,3 10 062 (suite),0 05 042,Numéro du canal,
Table D/10 BUFR,3 10 062 (suite),0 02 155,Longueur d'onde du canal du satellite,
Table D/10 BUFR,3 10 062 (suite),0 33 083,Indicateur de qualité des données sur la luminance énergétique,
Table D/10 BUFR,3 10 062 (suite),0 14 043,Luminance énergétique dans le canal,
Table D/10 BUFR,3 10 062 (suite),0 15 042,Facteur de réflexion,
Table D/10 BUFR,3 10 063,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 063,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 063,0 01 034,Identification du centre secondaire d'origine/ de production,
Table D/10 BUFR,3 10 063,0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 063,0 02 020,Classification des satellites,
Table D/10 BUFR,3 10 063,3 01 011,"Année, mois, jour",
Table D/10 BUFR,3 10 063,3 01 012,"Heure, minute",
Table D/10 BUFR,3 10 063,2 07 003,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 063,0 04 006,Seconde,
Table D/10 BUFR,3 10 063,2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 063,0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 063,2 01 133,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 063,0 05 041,Numéro de la ligne de balayage,
Table D/10 BUFR,3 10 063,0 05 043,Numéro du champ de vision,
Table D/10 BUFR,3 10 063,2 01 000,Changement du champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 063,0 33 082,Indicateur de qualité de la localisation géographique,
Table D/10 BUFR,3 10 063,3 01 021,Latitude/longitude (précision élevée),
Table D/10 BUFR,3 10 063,2 01 129,Changer le champ de données,Augmenter le champ de données
Table D/10 BUFR,3 10 063,0 07 002,Hauteur ou altitude,
Table D/10 BUFR,3 10 063,2 01 000,Changement du champ de données,Annuler l'augmentation du champ de données
Table D/10 BUFR,3 10 063,0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 063,0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 063 (suite),0 07 025,Distance zénithale du soleil,
Table D/10 BUFR,3 10 063 (suite),0 05 022,Azimut du soleil,
Table D/10 BUFR,3 10 063 (suite),0 08 075,Identificateur d'orbite ascendante ou descendante,
Table D/10 BUFR,3 10 063 (suite),0 08 013,Identificateur jour/nuit,
Table D/10 BUFR,3 10 063 (suite),0 08 072,Type de pixel,
Table D/10 BUFR,3 10 063 (suite),0 33 084,Indicateur de qualité au niveau du pixel,
Table D/10 BUFR,3 10 063 (suite),0 07 062,Profondeur sous la surface de la mer/de l'eau,
Table D/10 BUFR,3 10 063 (suite),0 33 086,Qualité d'extraction au niveau du pixel,
Table D/10 BUFR,3 10 063 (suite),0 22 043,Température de la mer/de l'eau,
Table D/10 BUFR,3 10 063 (suite),0 07 062,Profondeur sous la surface de la mer/de l'eau,Sommet de la couche
Table D/10 BUFR,3 10 063 (suite),0 07 062,Profondeur sous la surface de la mer/de l'eau,Bas de la couche
Table D/10 BUFR,3 10 063 (suite),0 33 086,Qualité de l'extraction au niveau du pixel,
Table D/10 BUFR,3 10 063 (suite),0 22 043,Température de la mer/de l'eau,
Table D/10 BUFR,3 10 064,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 064,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 064,0 01 034,Identification du centre secondaire d'origine/de production,
Table D/10 BUFR,3 10 064,0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 064,0 02 020,Classification des satellites,
Table D/10 BUFR,3 10 064,3 01 011,"Année, mois, jour",
Table D/10 BUFR,3 10 064,3 01 012,"Heure, minute",
Table D/10 BUFR,3 10 064,2 07 003,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 064,0 04 006,Seconde,
Table D/10 BUFR,3 10 064,2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 064,0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 064,2 01 133,Changer le champ de données,
Table D/10 BUFR,3 10 064,0 05 041,Numéro de la ligne de balayage,
Table D/10 BUFR,3 10 064,0 05 043,Numéro du champ de vision,
Table D/10 BUFR,3 10 064,2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 064,0 33 082,Indicateur de qualité de la localisation géographique,
Table D/10 BUFR,3 10 064,3 01 021,Latitude/longitude (précision élevée),
Table D/10 BUFR,3 10 064,2 01 129,Changer le champ de données,
Table D/10 BUFR,3 10 064,0 07 002,Hauteur ou altitude,
Table D/10 BUFR,3 10 064,2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 064,0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 064,0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 064,0 07 025,Distance zénithale du soleil,
Table D/10 BUFR,3 10 064,0 05 022,Azimut du soleil,
Table D/10 BUFR,3 10 064,0 08 075,Identificateur d'orbite ascendante ou descendante,
Table D/10 BUFR,3 10 064 (suite),0 08 029,Type de surface,
Table D/10 BUFR,3 10 064 (suite),0 08 046,Type de constituants chimiques ou physiques de l'atmosphère,
Table D/10 BUFR,3 10 064 (suite),0 33 085,Indicateur de qualité de l'épaisseur optique des aérosols,
Table D/10 BUFR,3 10 064 (suite),0 33 086,Qualité de l'extraction au niveau du pixel,
Table D/10 BUFR,3 10 064 (suite),0 15 049,Exposant d'Ångström de l'aérosol,
Table D/10 BUFR,3 10 064 (suite),0 33 086,Qualité de l'extraction au niveau du pixel,
Table D/10 BUFR,3 10 064 (suite),1 02 011,Répéter 2 descripteurs 11 fois,
Table D/10 BUFR,3 10 064 (suite),0 02 155,Longueur d'onde du canal du satellite,
Table D/10 BUFR,3 10 064 (suite),0 15 062,Épaisseur optique des aérosols,
Table D/10 BUFR,3 10 065,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 065,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 065,0 01 034,Identification du centre secondaire d'origine/ de production,
Table D/10 BUFR,3 10 065,0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 065,0 02 020,Classification des satellites,
Table D/10 BUFR,3 10 065,3 01 011,"Année, mois, jour",
Table D/10 BUFR,3 10 065,3 01 012,"Heure, minute",
Table D/10 BUFR,3 10 065,2 07 003,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 065,0 04 006,Seconde,
Table D/10 BUFR,3 10 065,2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 065,0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 065,0 33 082,Indicateur de qualité de la localisation géographique,
Table D/10 BUFR,3 10 065,3 01 021,Latitude/longitude (précision élevée),
Table D/10 BUFR,3 10 065,2 01 129,Changer le champ de données,
Table D/10 BUFR,3 10 065,0 07 002,Hauteur ou altitude,
Table D/10 BUFR,3 10 065,2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 065,0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 065,0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 065,0 07 025,Distance zénithale du soleil,
Table D/10 BUFR,3 10 065,0 05 022,Azimut du soleil,
Table D/10 BUFR,3 10 065,0 08 075,Identificateur d'orbite ascendante ou descendante,
Table D/10 BUFR,3 10 065,0 33 071,Qualité du profil de l'ozone,
Table D/10 BUFR,3 10 065,0 33 070,Qualité de l'ozone total,
Table D/10 BUFR,3 10 065,0 20 021,Type de précipitation,
Table D/10 BUFR,3 10 065,0 15 045,Dioxyde de soufre,
Table D/10 BUFR,3 10 065,0 15 046,Indice de contamination volcanique,
Table D/10 BUFR,3 10 065,0 08 065,Indicateur de reflet solaire,
Table D/10 BUFR,3 10 065,0 33 087,Portée du satellite dans l'anomalie de l'Atlantique Sud,
Table D/10 BUFR,3 10 065 (suite),0 08 003,Caractéristique verticale (observations par satellite),
Table D/10 BUFR,3 10 065 (suite),0 10 004,Pression,
Table D/10 BUFR,3 10 065 (suite),0 08 003,Caractéristique verticale (observations par satellite),
Table D/10 BUFR,3 10 065 (suite),2 07 002,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 065 (suite),0 15 001,Ozone total,
Table D/10 BUFR,3 10 065 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 065 (suite),1 05 012,Répéter 5 descripteurs 12 fois,
Table D/10 BUFR,3 10 065 (suite),0 10 040,Données extraites concernant le nombre de couches,
Table D/10 BUFR,3 10 065 (suite),0 10 004,Pression,
Table D/10 BUFR,3 10 065 (suite),2 07 003,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 065 (suite),0 15 005,Pression partielle de l'ozone,
Table D/10 BUFR,3 10 065 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 065 (suite),0 08 046,Type de constituants chimiques ou physiques de l'atmosphère,
Table D/10 BUFR,3 10 065 (suite),1 07 019,Répéter 7 descripteurs 19 fois,
Table D/10 BUFR,3 10 065 (suite),0 10 040,Données extraites concernant le nombre de couches,
Table D/10 BUFR,3 10 065 (suite),0 10 004,Pression,
Table D/10 BUFR,3 10 065 (suite),0 08 090,Échelle décimale des mantisses suivantes,
Table D/10 BUFR,3 10 065 (suite),2 07 006,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 065 (suite),0 15 008,Mantisse du rapport de mélange volumétrique,
Table D/10 BUFR,3 10 065 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 065 (suite),0 08 090,Échelle décimale de la mantisse suivante,Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 066,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 066,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 066,0 01 034,Identification du centre secondaire d'origine/ de production,
Table D/10 BUFR,3 10 066,0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 066,0 02 020,Classification des satellites,
Table D/10 BUFR,3 10 066,3 01 011,"Année, mois, jour",
Table D/10 BUFR,3 10 066,3 01 012,"Heure, minute",
Table D/10 BUFR,3 10 066,2 07 003,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 066 (suite),0 04 006,Seconde,
Table D/10 BUFR,3 10 066 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 066 (suite),0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 066 (suite),0 33 082,Indicateur de qualité de la localisation géographique,
Table D/10 BUFR,3 10 066 (suite),3 01 021,Latitude/longitude (précision élevée),
Table D/10 BUFR,3 10 066 (suite),2 01 129,Changer le champ de données,
Table D/10 BUFR,3 10 066 (suite),0 07 002,Hauteur ou altitude,
Table D/10 BUFR,3 10 066 (suite),2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 066 (suite),0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 066 (suite),0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 066 (suite),0 07 025,Distance zénithale du soleil,
Table D/10 BUFR,3 10 066 (suite),0 05 022,Azimut du soleil,
Table D/10 BUFR,3 10 066 (suite),0 08 075,Identificateur d'orbite ascendante ou descendante,
Table D/10 BUFR,3 10 066 (suite),0 20 081,Étendue de la couche nuageuse dans le secteur,Nébulosité
Table D/10 BUFR,3 10 066 (suite),2 07 004,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 066 (suite),0 15 030,Indice de contamination par aérosols,
Table D/10 BUFR,3 10 066 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 066 (suite),0 20 065,Couverture neigeuse,
Table D/10 BUFR,3 10 066 (suite),0 15 041,Indice de dioxyde de soufre,
Table D/10 BUFR,3 10 066 (suite),0 33 086,Qualité d'extraction au niveau du pixel,
Table D/10 BUFR,3 10 066 (suite),0 33 087,Portée du satellite dans l'anomalie de l'Atlantique Sud,
Table D/10 BUFR,3 10 066 (suite),0 33 088,Indicateur de qualité de la colonne totale d'ozone,
Table D/10 BUFR,3 10 066 (suite),0 08 003,Caractéristique verticale (observations par satellite),= 0 Surface
Table D/10 BUFR,3 10 066 (suite),2 07 001,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 066 (suite),0 07 004,Pression,
Table D/10 BUFR,3 10 066 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 066 (suite),0 08 003,Caractéristique verticale (observations par satellite),Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 066 (suite),2 07 002,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 066 (suite),0 15 001,Ozone total,
Table D/10 BUFR,3 10 066 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 066 (suite),0 08 003,Caractéristique verticale (observations par satellite),= 2 Sommet des nuages
Table D/10 BUFR,3 10 066 (suite),0 33 042,Type de limite représentée par la valeur qui suit,= 0 Limite inférieure exclue (>)
Table D/10 BUFR,3 10 066 (suite),2 07 001,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 066 (suite),0 07 004,Pression,Pression au sommet des nuages
Table D/10 BUFR,3 10 066 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 066 (suite),2 07 002,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 066 (suite),0 15 001,Ozone total,En-dessous des nuages
Table D/10 BUFR,3 10 066 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 066 (suite),0 08 003,Caractéristique verticale (observations par satellite),Mis à valeur manquante (annuler)
Table D/10 BUFR,3 10 066 (suite),0 01 032,Application de production,= 0 Première approximation | Définie par le centre de production local
Table D/10 BUFR,3 10 066 (suite),2 07 002,"Augmenter l'échelle, la valeur de référence et le champ de données",
Table D/10 BUFR,3 10 066 (suite),0 15 001,Ozone total,Première approximation de la colonne totale d'ozone
Table D/10 BUFR,3 10 066 (suite),2 07 000,"Augmentation de l'échelle, de la valeur de référence et du champ de données",Annuler
Table D/10 BUFR,3 10 067,0 01 033,Identification du centre d'origine/de production,
Table D/10 BUFR,3 10 067,0 01 034,Identification du centre secondaire d'origine/ de production,
Table D/10 BUFR,3 10 067,0 25 061,Identification du logiciel et numéro de version,
Table D/10 BUFR,3 10 067,0 25 062,Identification de la base de données,
Table D/10 BUFR,3 10 067,0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 067,0 02 153,Fréquence centrale du canal du satellite,
Table D/10 BUFR,3 10 067,0 01 012,Direction de déplacement de la plate-forme d'observation mobile,
Table D/10 BUFR,3 10 067,2 01 138,Changer le champ de données,
Table D/10 BUFR,3 10 067,0 02 026,Résolution en travers de la trajectoire,
Table D/10 BUFR,3 10 067 (suite),2 02 027,Résolution dans le sens de la route de satellite,
Table D/10 BUFR,3 10 067 (suite),2 01 000,Changement du champ de données,Annuler
Table D/10 BUFR,3 10 067 (suite),0 02 028,Dimension du secteur au nadir en coordonnée x,Dimension de la case «cible»
Table D/10 BUFR,3 10 067 (suite),0 02 029,Dimension du secteur au nadir en coordonnée y,Dimension de la case «cible»
Table D/10 BUFR,3 10 067 (suite),0 02 161,Méthode de traitement des données du vent,
Table D/10 BUFR,3 10 067 (suite),0 02 164,Méthode de corrélation des traceurs,
Table D/10 BUFR,3 10 067 (suite),0 02 023,Méthode de calcul du vent à partir de données satellitaires,
Table D/10 BUFR,3 10 067 (suite),0 08 012,Identificateur terre/mer,
Table D/10 BUFR,3 10 067 (suite),0 08 013,Identificateur jour/nuit,
Table D/10 BUFR,3 10 067 (suite),0 01 124,Indicateur d'identification des points de grille,
Table D/10 BUFR,3 10 067 (suite),0 05 001,Latitude (précision élevée),
Table D/10 BUFR,3 10 067 (suite),0 06 001,Longitude (précision élevée),
Table D/10 BUFR,3 10 067 (suite),0 04 001,Année,
Table D/10 BUFR,3 10 067 (suite),0 04 002,Mois,
Table D/10 BUFR,3 10 067 (suite),0 04 003,Jour,
Table D/10 BUFR,3 10 067 (suite),0 04 004,Heure,
Table D/10 BUFR,3 10 067 (suite),0 04 005,Minute,
Table D/10 BUFR,3 10 067 (suite),0 04 006,Seconde,
Table D/10 BUFR,3 10 067 (suite),0 04 086,Période ou décalage dans le temps de longue durée,Secondes
Table D/10 BUFR,3 10 067 (suite),0 11 001,Direction du vent,
Table D/10 BUFR,3 10 067 (suite),0 11 002,Vitesse du vent,
Table D/10 BUFR,3 10 067 (suite),0 11 003,Composante u,
Table D/10 BUFR,3 10 067 (suite),0 11 004,Composante v,
Table D/10 BUFR,3 10 067 (suite),0 02 162,Méthode élargie de détermination de l'altitude,
Table D/10 BUFR,3 10 067 (suite),0 07 004,Pression,
Table D/10 BUFR,3 10 067 (suite),0 12 001,Température/température de l'air,
Table D/10 BUFR,3 10 067 (suite),0 20 014,Hauteur du sommet des nuages,
Table D/10 BUFR,3 10 067 (suite),0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 067 (suite),0 01 023,Numéro de la séquence d'observations,
Table D/10 BUFR,3 10 067 (suite),1 04 000,Répétition différée de 4 descripteurs,
Table D/10 BUFR,3 10 067 (suite),0 31 001,Facteur de répétition différée du descripteur,
Table D/10 BUFR,3 10 067 (suite),0 02 162,Méthode élargie de détermination de l'altitude,
Table D/10 BUFR,3 10 067 (suite),0 07 004,Pression,
Table D/10 BUFR,3 10 067 (suite),0 12 001,Température/température de l'air,
Table D/10 BUFR,3 10 067 (suite),0 20 014,Hauteur du sommet des nuages,
Table D/10 BUFR,3 10 067 (suite),1 13 000,Répétition différée de 13 descripteurs,
Table D/10 BUFR,3 10 067 (suite),0 31 001,Facteur de répétition différée du descripteur,
Table D/10 BUFR,3 10 067 (suite),0 04 086,Période ou décalage dans le temps de longue durée,Secondes
Table D/10 BUFR,3 10 067 (suite),0 02 020,Classification des satellites,
Table D/10 BUFR,3 10 067 (suite),0 01 007,Indicateur d'identification du satellite,
Table D/10 BUFR,3 10 067 (suite),0 02 019,Instruments satellitaires,
Table D/10 BUFR,3 10 067 (suite),0 05 042,Numéro du canal,
Table D/10 BUFR,3 10 067 (suite),0 02 153,Fréquence centrale du canal du satellite,
Table D/10 BUFR,3 10 067 (suite),0 05 040,Numéro de l'orbite,
Table D/10 BUFR,3 10 067 (suite),0 07 024,Distance zénithale du satellite,
Table D/10 BUFR,3 10 067 (suite),0 05 021,Direction ou azimut,
Table D/10 BUFR,3 10 067 (suite),0 02 162,Méthode élargie de détermination de l'altitude,
Table D/10 BUFR,3 10 067 (suite),0 07 004,Pression,
